Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
53430134;12/09/2005;08:58 PM;6.0;ALL OTHER LARCENY;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.00309251875456, -87.95562316763807];3300 W LINCOLN AV
53410052;12/07/2005;11:39 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97370150432783, -88.03246147446477];9530 W HOWARD AV
53410129;12/07/2005;06:15 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
53400168;12/06/2005;08:20 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.979256474897475, -87.98953352262103];6100 W WARNIMONT AV
53380051;12/04/2005;12:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98578856321721, -88.0290067546884];9306 W BELOIT RD
53380053;12/04/2005;12:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98289496719636, -87.96788333502644];3400 S 43RD ST
53380128;12/04/2005;10:15 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98616041909517, -87.94698004818491];3219 S 26TH ST
53370138;12/03/2005;09:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.984705397388694, -87.94846638397011];3333 S 27TH ST
53650054;12/31/2005;10:53 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.019667, -87.93809005929342];1119 S 20TH ST
53650064;12/31/2005;11:50 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02972651569615, -87.9083654003406];200 S WATER ST
53640013;12/30/2005;01:37 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01076031998091, -87.92820444191189];1827 S 13TH ST
53630068;12/29/2005;01:17 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01280100848759, -87.93753821251966];1681 S MUSKEGO AV
53630085;12/29/2005;02:25 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.020729335276144, -87.91537345181507];1014 S 4TH ST
