;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
111;61460079;05/26/2006;09:56 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02664041346925, -88.02226242959809];500 S 88TH ST
112;61460081;05/26/2006;10:10 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03998748893465, -87.9835268789654];837 N HAWLEY RD
113;61450075;05/25/2006;10:08 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.083689468232365, -87.99892338493294];6942 W APPLETON AV
114;61450103;05/25/2006;11:47 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.046513664723875, -87.97023286799605];1224 N 45TH ST
115;61440006;05/24/2006;12:28 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.06982470027109, -87.99060710669987];6224 W LISBON AV
116;61440042;05/24/2006;08:22 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06689903136362, -87.98338911368208];2633 N 56TH ST
117;61440048;05/24/2006;08:51 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07002919816495, -88.00172321339973];2800 N 72ND ST
118;61430057;05/23/2006;08:54 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05564000000001, -87.97350341517136];1922 N 48TH ST
119;61430060;05/23/2006;08:19 AM;3.0;THEFT FROM BUILDING;;;[43.030834902957864, -88.01738195942802];135 S 84TH ST
120;61430068;05/23/2006;09:43 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03138947157923, -87.99627998167814];6704 W FAIRVIEW AV
121;61430157;05/23/2006;03:35 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06449583236193, -87.98417107703837];2509 N 57TH ST
122;61420042;05/22/2006;07:51 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02544483236193, -88.027439592042];535 S 92ND ST
123;61420067;05/22/2006;09:10 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.076069413266794, -87.97846635356932];3132 N 52ND ST
124;61410145;05/21/2006;03:22 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.04589454284749, -87.9664620693923];4131 W MARTIN DR
125;61410167;05/21/2006;10:00 AM;3.0;THEFT FROM BUILDING;;;[43.053010478792594, -87.97857316763806];5130 W WASHINGTON BL #LOWER
126;61410231;05/21/2006;10:23 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03405766472389, -87.95892488631792];312 N 36TH ST
127;61400061;05/20/2006;08:15 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.047522000000015, -87.98230913532217];1303 N 55TH ST
128;61400165;05/20/2006;07:57 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.075337502885546, -87.98994];6205 W BURLEIGH ST
129;61400192;05/20/2006;11:03 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
130;61390095;05/19/2006;01:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08328828282072, -87.9909515809335];3525 N 63RD ST
131;61390099;05/19/2006;01:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06813882316504, -87.98751110581885];6000 W CENTER ST
132;61390134;05/19/2006;04:58 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.064353512494925, -87.98041899886886];5331 W LISBON AV
133;61390141;05/19/2006;05:30 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.025994489901116, -87.99083999999999];6230 W MAIN ST #2
134;61380145;05/18/2006;02:30 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05643233527613, -87.974731569825];2027 N 49TH ST
135;61370033;05/17/2006;06:25 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03885449379625, -87.97087401832185];4550 W WISCONSIN AV
