Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
131580053;06/07/2013;09:28 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97515366272327, -87.95333846568498];3850 S MINER ST
131560058;06/05/2013;10:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00068502553523, -87.95788592627986];2420 S 35TH ST
131530089;06/02/2013;03:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98489091248832, -87.94843751889785];3355 S 27TH ST
131530109;06/02/2013;04:48 PM;6.0;THEFT FROM BUILDING;;;;;[42.982167503495766, -87.94693006570512];3448 S 26TH ST
131520054;06/01/2013;08:28 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.997273742714526, -87.99745299567216];2602 S 68TH ST
131520065;06/01/2013;11:00 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98120710860475, -87.99792460860473];6800 W MORGAN AV
131810001;06/30/2013;12:06 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01994566472388, -87.91266155539827];1101 S 2ND ST
131810051;06/30/2013;07:32 AM;2.0;THEFT FROM BUILDING;;;;;[43.01259341909517, -87.91390390074464];1676 S 3RD ST
131810052;06/30/2013;09:29 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99840858090485, -87.93122394460173];2536 S 15TH ST
131810144;06/30/2013;08:56 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02189899999999, -87.91684294070657];906 S 5TH ST
131800032;06/29/2013;03:22 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02122227588488, -87.91089038713305];126 E MINERAL ST
131800094;06/29/2013;04:08 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00408822009348, -87.93328494460172];2224 S 16TH ST
131790043;06/28/2013;07:46 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02014751875456, -87.92775];1234 W WASHINGTON ST
131790057;06/28/2013;09:31 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.023251501009604, -87.92096256370816];800 W NATIONAL AV
131780104;06/27/2013;01:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0101294767734, -87.93049363780366];1433 W BURNHAM ST
131770089;06/26/2013;12:14 PM;2.0;THEFT FROM BUILDING;;;;;[43.02308130728375, -87.93313633442385];1600 W NATIONAL AV
131770090;06/26/2013;12:27 PM;2.0;THEFT FROM BUILDING;;;;;[43.00056241883537, -87.93289274911982];1568 W WINDLAKE AV
131770101;06/26/2013;01:15 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.026986833178654, -87.90719149880242];345 E FLORIDA ST
131770102;06/26/2013;01:59 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00932658673324, -87.91774904428976];1935 S 5TH PL
131770127;06/26/2013;04:38 PM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.00377241326677, -87.93237347735031];2238 S 15TH PL
