Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
061960091;07/15/2006;12:02 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5526 N 40TH ST
061960100;07/15/2006;01:00 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7537 N TEUTONIA AV
061960115;07/15/2006;10:15 AM;7.0;ALL OTHER LARCENY;;;;4920 N 32ND ST
061960117;07/15/2006;02:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4958 N 44TH ST
061960155;07/15/2006;05:16 PM;7.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;4843 N 24TH ST
061960157;07/15/2006;05:44 PM;4.0;MOTOR VEHICLE THEFT;;;;6080 N 38TH ST
061970002;07/15/2006;09:53 PM;7.0;SIMPLE ASSAULT;;;;4245 N 27TH ST #3
061970008;07/15/2006;11:37 PM;7.0;AGGRAVATED ASSAULT;;;;3732 W FAIRMOUNT AV
061970010;07/15/2006;11:44 PM;7.0;SIMPLE ASSAULT;;;;5118 N 20TH ST
061950004;07/14/2006;12:14 AM;7.0;SIMPLE ASSAULT;;;;2306 W ROOSEVELT DR
061950005;07/14/2006;12:10 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2905 W HOPE AV
061950015;07/14/2006;12:51 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5011 N 46TH ST #UPR
061950025;07/14/2006;02:43 AM;4.0;MOTOR VEHICLE THEFT;;;;6040 N 36TH ST
061950031;07/14/2006;03:16 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2601 W HAMPTON AV
061950040;07/14/2006;03:40 AM;7.0;ROBBERY;;;;3101 W VILLARD AV
061950092;07/14/2006;11:55 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4157 N 21ST ST
061950103;07/14/2006;12:57 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4921 N 42ND ST #A
061950116;07/14/2006;02:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4873 N 41ST ST
061950133;07/14/2006;04:46 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4876 N 22ND ST
061950161;07/14/2006;06:38 PM;4.0;ALL OTHER LARCENY;;;;4505 W WOOLWORTH AV
061950172;07/14/2006;05:17 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6016 N 38TH ST
061940038;07/13/2006;04:51 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5323 N 29TH ST #1
061940040;07/13/2006;05:01 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4248 N 24TH PL
061940071;07/13/2006;08:10 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5011 N 46TH ST
061940073;07/13/2006;02:49 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;4031 N 11TH ST
061940082;07/13/2006;11:28 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5469 N 38TH ST
061940090;07/13/2006;09:57 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4834 N 41ST ST
061940138;07/13/2006;01:24 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5405 N 41ST ST
061940155;07/13/2006;02:24 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5323 N 29TH ST #1
061940160;07/13/2006;03:33 PM;4.0;ALL OTHER LARCENY;;;;5738 N 36TH ST
061940196;07/13/2006;08:16 PM;7.0;AGGRAVATED ASSAULT;;;;4343 N 25TH ST
061940207;07/13/2006;08:09 PM;4.0;AGGRAVATED ASSAULT;;;;6124 N 38TH ST
061940220;07/13/2006;09:05 PM;4.0;ROBBERY;;;;5250 N HOPKINS ST
061950002;07/13/2006;09:27 PM;4.0;MOTOR VEHICLE THEFT;;;;6107 N TEUTONIA AV
061930008;07/12/2006;12:04 AM;7.0;AGGRAVATED ASSAULT;;;;4002 W FAIRMOUNT AV
061930017;07/12/2006;10:30 AM;7.0;ROBBERY;;;;4925 N 32 ST
061930022;07/12/2006;02:39 AM;7.0;SIMPLE ASSAULT;;;;4843 N 25TH ST
061930058;07/12/2006;07:54 AM;7.0;MOTOR VEHICLE THEFT;;;;4275 N 27TH ST
061930062;07/12/2006;06:52 AM;4.0;MOTOR VEHICLE THEFT;;;;5215 N 38TH ST
061930066;07/12/2006;08:55 AM;7.0;MOTOR VEHICLE THEFT;;;;4451 N 30TH ST
061930106;07/12/2006;11:16 AM;4.0;SIMPLE ASSAULT;;;;7123 N TEUTONIA AV
061930161;07/12/2006;04:15 PM;4.0;ALL OTHER LARCENY;;;;2400 W VILLARD AV
061930167;07/12/2006;04:37 PM;7.0;ALL OTHER LARCENY;;;;4630 N 27TH ST
061930227;07/12/2006;07:31 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;6090 N 35TH ST
061950210;07/12/2006;09:28 PM;4.0;SIMPLE ASSAULT;;;;5970 N 37TH ST #UPR
061920017;07/11/2006;12:08 AM;5.0;AGGRAVATED ASSAULT;;;;4102 N 12TH ST
061920018;07/11/2006;01:39 AM;7.0;ROBBERY;;;;5179 N TEUTONIA AV
061920023;07/11/2006;03:39 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5478 N 41ST ST
061920024;07/11/2006;02:02 AM;7.0;AGGRAVATED ASSAULT;;;;2002 W CAPITOL DR
061920034;07/11/2006;05:21 AM;4.0;MOTOR VEHICLE THEFT;;;;5304 N TEUTONIA AV #APT2
061920041;07/11/2006;07:28 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4213 W GOOD HOPE RD
061920131;07/11/2006;12:12 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4210 W SILVER SPRING DR
061920139;07/11/2006;01:50 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2061 W ATKINSON AV #UNIT1
061920211;07/11/2006;07:16 PM;4.0;SIMPLE ASSAULT;;;;6263 N TEUTONIA AV
061920233;07/11/2006;09:29 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4427 N GREEN BAY AV
061920240;07/11/2006;10:07 PM;4.0;AGGRAVATED ASSAULT;;;;5881 N 40TH ST
061920249;07/11/2006;10:58 PM;4.0;SIMPLE ASSAULT;;;;5241 N 31ST ST
061930011;07/11/2006;11:27 PM;7.0;AGGRAVATED ASSAULT;;;;5148 N 28TH ST #UNIT2
061910023;07/10/2006;07:12 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;6125 N 38TH ST
061910027;07/10/2006;07:46 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;6102 N HOPKINS ST
061910028;07/10/2006;07:47 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5065 N 21ST ST
061910030;07/10/2006;07:21 AM;7.0;THEFT FROM MOTOR VEHICLE;ALL OTHER OFFENSES;;;3122 W CAMERON AV
061910038;07/10/2006;08:33 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4970 N 27TH ST
061910045;07/10/2006;07:45 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5909 N TEUTONIA AV #8
061910048;07/10/2006;09:02 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4002 N 19TH ST
061910049;07/10/2006;08:37 AM;7.0;MOTOR VEHICLE THEFT;;;;4533 N TEUTONIA AV
061910052;07/10/2006;07:26 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4074 N TEUTONIA AV
061910057;07/10/2006;07:58 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4977 N 48TH ST
061910063;07/10/2006;09:42 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4970 N 27TH ST
061910064;07/10/2006;08:07 AM;7.0;MOTOR VEHICLE THEFT;;;;4244 N TEUTONIA AV #2
061910096;07/10/2006;12:05 PM;7.0;ALL OTHER LARCENY;;;;4284 N 25TH ST
061910102;07/10/2006;12:15 PM;4.0;ALL OTHER LARCENY;;;;5512 N 31ST ST
061910118;07/10/2006;12:15 PM;4.0;ALL OTHER LARCENY;;;;5255 N HOPKINS ST
061910124;07/10/2006;02:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4845 N 24TH PL
061910130;07/10/2006;02:48 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2300 W CAPITOL DR
061910141;07/10/2006;01:34 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4364 N 17TH ST
061910148;07/10/2006;12:23 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5063 N 26TH ST
061910187;07/10/2006;06:27 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4829 W MILL RD
061910202;07/10/2006;05:23 PM;7.0;MOTOR VEHICLE THEFT;;;;4945 N 39TH ST
061910203;07/10/2006;07:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3621 W VILLARD AV
061910211;07/10/2006;06:58 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5308 N 29TH ST #1
061910213;07/10/2006;08:12 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4040 N 13TH ST
061910242;07/10/2006;07:14 PM;5.0;MOTOR VEHICLE THEFT;;;;1400 W HAUSER AV
061900009;07/09/2006;12:18 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4235 W LUSCHER AV
061900010;07/09/2006;12:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6027 N TEUTONIA AV
061900014;07/09/2006;01:43 AM;7.0;AGGRAVATED ASSAULT;;;;4974 N 46TH ST
061900028;07/09/2006;12:27 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;1801 W OLIVE ST
061900042;07/09/2006;01:33 AM;4.0;ROBBERY;;;;7170 N TEUTONIA AV
061900049;07/09/2006;04:50 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6229 N TEUTONIA AV
061900069;07/09/2006;09:00 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5309 N 29TH ST #5
061900090;07/09/2006;10:45 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5807 N 36TH ST
061900094;07/09/2006;12:05 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5029 N 32ND ST
061900107;07/09/2006;12:16 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4306 N TEUTONIA AV
061900121;07/09/2006;12:41 PM;5.0;AGGRAVATED ASSAULT;;;;2061 W ATKINSON AV #201
061900122;07/09/2006;12:41 PM;7.0;AGGRAVATED ASSAULT;;;;2061 W ATKINSON AV #201
061900129;07/09/2006;02:28 PM;4.0;MOTOR VEHICLE THEFT;;;;5344 N 38TH ST
061900131;07/09/2006;11:26 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4842 N 20TH ST
061900132;07/09/2006;11:56 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4713 N 19TH PL
061900134;07/09/2006;02:03 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4950 N 24TH PL
061900143;07/09/2006;02:03 PM;7.0;SIMPLE ASSAULT;;;;4344 N 28TH ST
061900145;07/09/2006;02:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;1815 W FAIRMOUNT AV
061900147;07/09/2006;01:58 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;4311 N 13TH ST
061900152;07/09/2006;04:10 PM;7.0;SIMPLE ASSAULT;LIQUOR LAW VIOLATIONS;;;4049 N 19TH PL
061900164;07/09/2006;04:37 PM;7.0;SIMPLE ASSAULT;;;;4855 N 48TH ST
061900165;07/09/2006;04:30 PM;4.0;ROBBERY;;;;5447 N 36TH ST
061900168;07/09/2006;04:04 PM;5.0;AGGRAVATED ASSAULT;;;;4614 N TEUTONIA AV #102
061900173;07/09/2006;06:54 PM;5.0;MOTOR VEHICLE THEFT;;;;4044 N 16TH ST
061900178;07/09/2006;07:14 PM;7.0;MOTOR VEHICLE THEFT;;;;1815 W FAIRMOUNT AV
061900192;07/09/2006;08:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4707 W MILL RD
061910132;07/09/2006;02:30 AM;4.0;SIMPLE ASSAULT;;;;4880 N 51 STREET
061890018;07/08/2006;01:28 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4805 N 24TH PL
061890051;07/08/2006;06:51 AM;7.0;AGGRAVATED ASSAULT;;;;3819 W FAIRMOUNT AV
061890065;07/08/2006;09:19 AM;5.0;MOTOR VEHICLE THEFT;;;;4035 N 15TH ST
061890083;07/08/2006;11:14 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4215 W LUSCHER AV
061890090;07/08/2006;11:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5519 N 36TH ST
061890091;07/08/2006;09:16 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5234 N 27TH ST
061890103;07/08/2006;12:28 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4841 N 39TH ST
061890106;07/08/2006;12:52 PM;7.0;MOTOR VEHICLE THEFT;;;;2103 W EGGERT PL
061890123;07/08/2006;12:37 PM;4.0;ROBBERY;;;;4425 W WOOLWORTH AV
061890146;07/08/2006;03:05 PM;4.0;ROBBERY;;;;3520 W VILLARD AV
061890154;07/08/2006;04:42 PM;7.0;SIMPLE ASSAULT;;;;5065 N HOPKINS ST #APT4
061890156;07/08/2006;04:09 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3210 W FAIRMOUNT AV
061890168;07/08/2006;02:44 PM;4.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;5696 N 42ND ST
061890169;07/08/2006;06:27 PM;7.0;MOTOR VEHICLE THEFT;;;;4544 N 27TH ST #2
061890176;07/08/2006;06:53 PM;4.0;ALL OTHER LARCENY;;;;5662 N 36TH ST
061890185;07/08/2006;05:35 PM;7.0;AGGRAVATED ASSAULT;;;;5025 N 46TH ST
061890197;07/08/2006;08:49 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;4123 N 10TH ST
061880017;07/07/2006;01:55 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4813 W LUSCHER AV
061880022;07/07/2006;01:07 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6170 N 36TH ST
061880032;07/07/2006;05:46 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;7234 N 38TH ST
061880033;07/07/2006;05:19 AM;4.0;MOTOR VEHICLE THEFT;;;;4035 W KILEY AV
061880041;07/07/2006;06:20 AM;4.0;THEFT FROM BUILDING;;;;6822 N DARIEN ST #3
061880047;07/07/2006;08:16 AM;7.0;MOTOR VEHICLE THEFT;;;;4827 N 46TH ST
061880095;07/07/2006;12:35 PM;7.0;ALL OTHER LARCENY;;;;5000 N 35TH ST
061880101;07/07/2006;01:26 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4624 N 19TH ST
061880107;07/07/2006;12:57 PM;4.0;THEFT FROM BUILDING;;;;6200 N 39TH ST
061880115;07/07/2006;02:35 PM;7.0;AGGRAVATED ASSAULT;;;;5174 N 35TH ST
061880124;07/07/2006;01:31 PM;4.0;ALL OTHER LARCENY;;;;5352 N 35TH ST
061880139;07/07/2006;04:12 PM;7.0;SIMPLE ASSAULT;;;;2465 W CONGRESS ST
061880179;07/07/2006;08:25 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3509 W DOUGLAS AV
061880188;07/07/2006;11:08 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2500 W CAPITOL DR
061890002;07/07/2006;11:36 PM;7.0;SIMPLE ASSAULT;;;;3450 W HOPKINS ST #1
061870069;07/06/2006;10:28 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2400 W CAPITOL DR
061870073;07/06/2006;10:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3001 W SILVER SPRING DR
061870076;07/06/2006;09:40 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1216 W CAPITOL DR
061870100;07/06/2006;12:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5056 N HOPKINS ST
061870106;07/06/2006;10:05 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;3016 W SHERIDAN AV
061870108;07/06/2006;01:23 PM;4.0;PURSE SNATCHING;;;;3812 W VILLARD AV
061870119;07/06/2006;11:58 AM;7.0;AGGRAVATED ASSAULT;;;;4600 N 31ST ST
061870160;07/06/2006;05:39 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6140 N 40TH ST
061870161;07/06/2006;05:42 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5116 N 50TH ST
061870176;07/06/2006;06:47 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1937 W HOPE AV
061870177;07/06/2006;06:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1714 W CONGRESS ST
061880003;07/06/2006;09:28 PM;7.0;ALL OTHER LARCENY;;;;4974 N 25TH ST
061820098;07/05/2006;02:30 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4513 W VILLARD AV
061860041;07/05/2006;05:37 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4209 N 25TH ST
061860043;07/05/2006;04:49 AM;4.0;AGGRAVATED ASSAULT;;;;7463 N TEUTONIA AV #7
061860061;07/05/2006;08:04 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4749 N 24TH ST
061860063;07/05/2006;08:17 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4264 N 27TH ST
061860071;07/05/2006;09:00 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5154 N 49TH ST
061860104;07/05/2006;10:50 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;3815 W GOOD HOPE RD #5
061860138;07/05/2006;10:37 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;4505 W WOOLWORTH AV
061860156;07/05/2006;02:23 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;6682 N 51ST ST
061860167;07/05/2006;01:42 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3720 W VILLARD AV
061860168;07/05/2006;04:07 PM;4.0;SIMPLE ASSAULT;;;;6841 N DARIEN ST #3
061860169;07/05/2006;12:10 PM;7.0;ROBBERY;;;;5155 N 35TH ST
061860174;07/05/2006;04:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5933 N 36TH ST
061860180;07/05/2006;04:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4800 N 18TH ST
061860190;07/05/2006;04:55 PM;7.0;ALL OTHER LARCENY;;;;2700 W CAPITOL DR
061860208;07/05/2006;01:50 PM;4.0;MOTOR VEHICLE THEFT;;;;2725 W ORIOLE DR
061860226;07/05/2006;07:06 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6201 N TEUTONIA AV
061860264;07/05/2006;10:10 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4300 N GREEN BAY AV
061860265;07/05/2006;09:41 PM;5.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4346 N 14TH ST
061860267;07/05/2006;08:27 PM;7.0;SIMPLE ASSAULT;;;;4711 N 30TH ST
061870006;07/05/2006;06:52 PM;4.0;ALL OTHER LARCENY;;;;6201 N TEUTONIA AV
061870009;07/05/2006;11:48 PM;7.0;AGGRAVATED ASSAULT;;;;4634 N 29TH ST
061850018;07/04/2006;01:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4030 N TEUTONIA AV
061850044;07/04/2006;05:36 AM;7.0;MOTOR VEHICLE THEFT;;;;2015 W VILLARD AV
061850051;07/04/2006;07:15 AM;7.0;MOTOR VEHICLE THEFT;;;;4620 N 24TH ST
061850054;07/04/2006;06:13 AM;4.0;KIDNAPING;SIMPLE ASSAULT;LIQUOR LAW VIOLATIONS;ALL OTHER OFFENSES;3825 W VERA AV
061850057;07/04/2006;08:15 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5227 W FAIRMOUNT AV
061850091;07/04/2006;12:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3900 W STARK ST
061850097;07/04/2006;10:54 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5080 N 50TH ST
061850111;07/04/2006;12:12 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4538 W EGGERT PL
061850115;07/04/2006;01:25 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;7009 N 43RD ST #6
061850121;07/04/2006;01:01 PM;4.0;ALL OTHER LARCENY;;;;7343 N TEUTONIA AV #1
061850129;07/04/2006;01:56 PM;7.0;MOTOR VEHICLE THEFT;;;;4246 N 21ST ST
061850134;07/04/2006;03:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1802 W CAPITOL DR
061850135;07/04/2006;03:46 PM;4.0;MOTOR VEHICLE THEFT;;;;6872 N DARIEN ST
061850146;07/04/2006;03:57 PM;7.0;SIMPLE ASSAULT;;;;4664 N 31ST ST
061850194;07/04/2006;09:40 PM;5.0;POCKET PICKING;;;;4057 N GREEN BAY AV
061850195;07/04/2006;10:29 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4313 N 14TH ST
061740200;07/03/2006;05:30 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5540 N 42ND ST
061840022;07/03/2006;01:33 AM;5.0;AGGRAVATED ASSAULT;;;;4230 N 26TH ST
061840044;07/03/2006;04:40 AM;7.0;MOTOR VEHICLE THEFT;;;;4653 N 27TH ST
061840045;07/03/2006;04:40 AM;7.0;MOTOR VEHICLE THEFT;;;;4653 N 27TH ST
061840068;07/03/2006;09:27 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4029 N 19TH ST
061840122;07/03/2006;12:18 PM;7.0;SIMPLE ASSAULT;;;;4944 N 51ST BL #UPR
061840127;07/03/2006;12:15 PM;7.0;MOTOR VEHICLE THEFT;;;;4617 N 30TH ST
061840158;07/03/2006;04:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4042 N 18TH ST
061840163;07/03/2006;04:33 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4275 N 27TH ST
061840184;07/03/2006;04:24 PM;4.0;PURSE SNATCHING;;;;6900 N TEUTONIA AV
061840188;07/03/2006;02:39 PM;7.0;ALL OTHER LARCENY;;;;4445 N 27TH ST
061840237;07/03/2006;09:32 PM;7.0;MOTOR VEHICLE THEFT;;;;4560 N 31ST ST
061840241;07/03/2006;09:38 PM;7.0;SIMPLE ASSAULT;;;;4783 N 30TH ST
061840242;07/03/2006;10:00 PM;4.0;SIMPLE ASSAULT;;;;5432 N 37TH ST
061840256;07/03/2006;08:42 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5754 N 41ST ST
061840256;07/03/2006;08:42 PM;4.0;ROBBERY;;;;5754 N 41ST ST
061840257;07/03/2006;08:07 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4762 N 30TH ST
061830018;07/02/2006;08:00 AM;7.0;SIMPLE ASSAULT;;;;4311 N 21ST ST
061830048;07/02/2006;07:57 AM;7.0;ALL OTHER LARCENY;;;;5063 N 37TH ST
061830079;07/02/2006;09:27 AM;4.0;MOTOR VEHICLE THEFT;;;;1301 W HAMPTON AV
061830096;07/02/2006;10:24 AM;7.0;ALL OTHER LARCENY;;;;4928 N 21ST ST
061830102;07/02/2006;01:41 PM;7.0;MOTOR VEHICLE THEFT;;;;3600 W HAMPTON AV
061830150;07/02/2006;06:55 PM;4.0;MOTOR VEHICLE THEFT;;;;5454 N 41ST ST
061830172;07/02/2006;09:41 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4162 N 17TH ST
061830175;07/02/2006;10:19 PM;7.0;SIMPLE ASSAULT;;;;3402 W HAMPTON AV
061840017;07/02/2006;11:54 PM;5.0;ROBBERY;;;;4427 N GREEN BAY AV
061840026;07/02/2006;07:45 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4855 N 37TH ST #A
061820060;07/01/2006;08:25 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3500 W VILLARD AV
061820077;07/01/2006;09:26 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4634 N 29TH ST #LOWER
061820100;07/01/2006;11:52 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4122 N GREEN BAY AV
061820119;07/01/2006;01:00 PM;4.0;SIMPLE ASSAULT;;;;5460 N 36TH ST
061820124;07/01/2006;12:30 PM;7.0;ALL OTHER LARCENY;;;;4187 N 22ND ST
061820125;07/01/2006;12:56 PM;4.0;AGGRAVATED ASSAULT;;;;5301 N TEUTONIA AV #305
061820142;07/01/2006;04:00 PM;7.0;ALL OTHER LARCENY;;;;5100 W HAMPTON AV
061820147;07/01/2006;03:00 PM;4.0;SIMPLE ASSAULT;;;;3244 W VERA AV
061820181;07/01/2006;06:43 PM;7.0;AGGRAVATED ASSAULT;;;;4810 N 39TH ST
061820182;07/01/2006;07:20 PM;7.0;AGGRAVATED ASSAULT;;;;2470 W HAMPTON AV
061820188;07/01/2006;06:54 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4912 N 44TH ST
061820191;07/01/2006;08:01 PM;7.0;SIMPLE ASSAULT;;;;2701 W FAIRMOUNT AV
061820215;07/01/2006;09:10 PM;7.0;SIMPLE ASSAULT;;;;2522 W CAPITOL DR
062120051;07/31/2006;07:34 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5220 W CENTER ST
062120059;07/31/2006;08:16 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;318 S 66TH ST
062120068;07/31/2006;07:08 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;7620 W DIXON ST
062120077;07/31/2006;07:41 AM;3.0;MOTOR VEHICLE THEFT;;;;2327 N 56TH ST
062120088;07/31/2006;07:35 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2647 N 51ST ST
062120105;07/31/2006;10:30 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;640 S 70TH ST
062120118;07/31/2006;08:08 AM;7.0;MOTOR VEHICLE THEFT;;;;5814 W CENTER ST
062120136;07/31/2006;11:28 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;2360 N 53RD ST
