Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
72890084;10/16/2007;11:48 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.960384000000005, -87.91112906376547];4601 S 1ST ST
72890118;10/16/2007;02:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93017050856617, -87.93856735054217];1801 W COLLEGE AV
72890147;10/16/2007;03:59 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
72880140;10/15/2007;04:02 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00302246768412, -87.93705180391252];1900 W LINCOLN AV
72870064;10/14/2007;08:36 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.951437999999996, -87.90986752221606];5105 S HOWELL AV
72860070;10/13/2007;09:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9397824884588, -87.94594055496559];2361 W BIRCHWOOD AV
72860138;10/13/2007;02:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9437342514571, -87.94417107372014];5545 S 23RD ST
72860150;10/13/2007;04:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93866553563412, -87.947064];2515 W GOLDCREST AV
72860175;10/13/2007;05:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93756446624182, -87.94643319317329];2429 W RAMSEY AV
72850033;10/12/2007;07:44 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94693686652417, -87.91358970373354];200 W GRANGE AV
72850036;10/12/2007;08:08 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94905299999999, -87.90987107487398];5253 S HOWELL AV
72850051;10/12/2007;08:35 AM;2.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[42.98009269025911, -87.93165101543633];3543 S 15TH ST
72850082;10/12/2007;10:39 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98212758090486, -87.93153347013696];3432 S 15TH ST
72840162;10/11/2007;07:22 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.93038649379626, -87.93026332125343];1300 W COLLEGE AV
72830096;10/10/2007;01:31 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97735716180969, -87.93997246292358];3702 S 20TH PL
72820044;10/09/2007;07:10 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.92520249379625, -87.93143163918865];1400 W ZELLMAN CT
72820136;10/09/2007;03:43 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.95619836081136, -87.93052906318856];4837 S 14TH ST
72810040;10/08/2007;08:32 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00470052510253, -87.93622311226845];1821 W GRANT ST
72810140;10/08/2007;02:55 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97704549667428, -87.94817339603092];3716 S 27TH ST
