Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
70280062;01/28/2007;11:21 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.011959933530896, -87.9320170300849];1726 S 15TH PL
70280073;01/28/2007;12:53 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.012213363688595, -87.92587674536702];1111 W HISTORIC MITCHELL ST
70280096;01/28/2007;02:46 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02632648845881, -87.91798066763806];539 W VIRGINIA ST
70280128;01/28/2007;06:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02002984200437, -87.92448619497843];1037 W WASHINGTON ST
70280136;01/28/2007;06:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02317083802006, -87.91837077120607];605 W NATIONAL AV
70270177;01/27/2007;08:31 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02328551154119, -87.92706247446478];1200 W NATIONAL AV
70260071;01/26/2007;10:45 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02328551154119, -87.92706247446478];1200 W NATIONAL AV
70260110;01/26/2007;01:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01808050432782, -87.921864];820 W MADISON ST
70260123;01/26/2007;02:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02188610717991, -87.91819765173734];922 S 6TH ST
70250060;01/25/2007;12:22 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0174786588955, -87.92252151154119];1323 S 9TH ST
70250117;01/25/2007;06:44 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02194458673321, -87.935549592042];901 S 18TH ST
70250139;01/25/2007;08:58 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02014052986305, -87.928173];1304 W WASHINGTON ST
70240056;01/24/2007;09:34 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.013045840671836, -87.91089337307369];1669 S 1ST ST
