Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
153620006;12/27/2015;10:55 PM;6.0;SHOPLIFTING;;;;369 E OKLAHOMA AV
153600028;12/26/2015;05:07 AM;2.0;AGGRAVATED ASSAULT;;;;2337 S 5TH PL
153600049;12/26/2015;09:47 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3114 S GRIFFIN AV
153600066;12/26/2015;12:25 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1907 E MORGAN AV
153600073;12/26/2015;12:52 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2473 S KINNICKINNIC AV
153600114;12/26/2015;06:00 PM;6.0;INTIMIDATION;;;;4257 S CLEMENT AV
153600115;12/26/2015;06:48 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2953 S 13TH ST
153590044;12/25/2015;09:46 AM;6.0;MOTOR VEHICLE THEFT;;;;1310 W EUCLID AV
153590053;12/25/2015;10:09 AM;6.0;MOTOR VEHICLE THEFT;;;;3200 S 9TH ST
153590084;12/25/2015;03:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2846 S LINEBARGER TR
153590104;12/25/2015;06:23 PM;6.0;MOTOR VEHICLE THEFT;;;;2541 S AUSTIN ST
153580042;12/24/2015;08:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2410 S LENOX ST
153580095;12/24/2015;01:52 PM;6.0;MOTOR VEHICLE THEFT;;;;3100 S 7TH ST
153580105;12/24/2015;01:53 PM;6.0;ROBBERY;;;;2657 S CLEMENT AV
153580157;12/24/2015;08:15 PM;2.0;ROBBERY;;;;2500 S 9TH ST
153570025;12/23/2015;06:41 AM;6.0;MOTOR VEHICLE THEFT;;;;2968 S CALIFORNIA ST
153570029;12/23/2015;05:57 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2473 S KINNICKINNIC AV
153570031;12/23/2015;07:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3124 S DELAWARE AV
153570033;12/23/2015;07:09 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3152 S INDIANA AV
153570034;12/23/2015;07:47 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3601 S TAYLOR AV
153570038;12/23/2015;08:59 AM;2.0;MOTOR VEHICLE THEFT;;;;2675 S 9TH PL
153570041;12/23/2015;07:59 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;445 E WILBUR AV
153570043;12/23/2015;08:15 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3556 S QUINCY AV
153570057;12/23/2015;10:32 AM;2.0;THEFT FROM BUILDING;;;;2691 S 7TH ST
153570061;12/23/2015;08:24 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;330 E BRADLEY AV
153570064;12/23/2015;11:02 AM;6.0;MOTOR VEHICLE THEFT;;;;3280 S SPRINGFIELD AV
153570070;12/23/2015;09:41 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2205 E OKLAHOMA AV
153570075;12/23/2015;10:40 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3117 S HERMAN ST
153570098;12/23/2015;12:29 PM;6.0;MOTOR VEHICLE THEFT;;;;2813 S GREELEY ST
153570113;12/23/2015;04:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2828 S WENTWORTH AV
153570126;12/23/2015;05:26 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2473 S WENTWORTH AV
153560029;12/22/2015;04:18 AM;2.0;AGGRAVATED ASSAULT;;;;2341 S CHASE AV
153560043;12/22/2015;06:47 AM;6.0;ALL OTHER LARCENY;;;;3142 S CHASE AV
153560065;12/22/2015;10:10 AM;6.0;THEFT FROM BUILDING;;;;2151 S LENOX ST
153560107;12/22/2015;12:45 PM;6.0;THEFT FROM BUILDING;;;;3410-A S 1ST ST
153560109;12/22/2015;01:53 PM;6.0;MOTOR VEHICLE THEFT;;;;2803 S 11TH ST
153560114;12/22/2015;03:37 PM;2.0;ROBBERY;;;;2747 S 14TH ST
153560125;12/22/2015;03:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3426 S 13TH ST
153560131;12/22/2015;03:18 PM;6.0;ROBBERY;;;;3037 S DELAWARE AV
153560134;12/22/2015;03:25 PM;6.0;ROBBERY;;;;360 E ROSEDALE AV
153560174;12/22/2015;06:47 PM;6.0;ALL OTHER LARCENY;;;;3226 S BURRELL ST
153560181;12/22/2015;05:08 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3157 S TAYLOR AV
153560183;12/22/2015;05:10 PM;6.0;ALL OTHER LARCENY;;;;3413 S 3RD ST
153560223;12/22/2015;10:06 PM;6.0;MOTOR VEHICLE THEFT;;;;324 E BURDICK AV
153550056;12/21/2015;09:59 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;150 W HOLT AV
153550075;12/21/2015;12:07 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3240 S 14TH ST
153550091;12/21/2015;11:42 AM;2.0;ROBBERY;;;;2530 S 8TH ST
153540046;12/20/2015;08:37 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3116 S QUINCY AV
153540086;12/20/2015;12:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;250 E HOLT AV
153540094;12/20/2015;12:27 PM;2.0;AGGRAVATED ASSAULT;;;;531 W HAYES AV
153540115;12/20/2015;02:38 PM;6.0;MOTOR VEHICLE THEFT;;;;3459 S 13TH ST
153540134;12/20/2015;04:53 PM;6.0;ROBBERY;;;;3045 S 13TH ST
153540157;12/20/2015;08:03 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2701 S CHASE AV
153540165;12/20/2015;08:44 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2701 S CHASE AV
153530013;12/19/2015;02:30 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;2724 S 13TH ST
153530020;12/19/2015;03:33 AM;6.0;AGGRAVATED ASSAULT;;;;2708 S HOWELL AV
153530057;12/19/2015;11:40 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;835 E NORWICH ST #2
153530083;12/19/2015;01:13 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3047 S HOWELL AV
153530143;12/19/2015;09:54 PM;2.0;SIMPLE ASSAULT;;;;2416 S 5TH PL #UPR
153520020;12/18/2015;03:57 AM;6.0;SIMPLE ASSAULT;;;;3354 S WHITNALL AV #3
153520028;12/18/2015;11:37 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;720 E RUSSELL AV
153520031;12/18/2015;08:11 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;700 E RUSSELL AV
153520032;12/18/2015;08:06 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2740 S LOGAN AV
153520039;12/18/2015;07:36 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3689 S LENOX ST
153520042;12/18/2015;07:36 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3701 S LENOX ST
153520071;12/18/2015;12:31 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;443 E RUSSELL AV
153520090;12/18/2015;02:14 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;931 E RUSSELL AV
153520103;12/18/2015;03:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3627 S PINE AV
153520116;12/18/2015;06:15 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2719 S QUINCY AV
153510034;12/17/2015;06:43 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2632 S 7TH ST #3
153510067;12/17/2015;01:18 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3914 S WHITNALL AV
153510079;12/17/2015;12:28 PM;6.0;SHOPLIFTING;;;;150 W HOLT AV
153510080;12/17/2015;12:28 PM;6.0;SHOPLIFTING;;;;150 W HOLT AV
153510081;12/17/2015;12:28 PM;6.0;SHOPLIFTING;;;;150 W HOLT AV
153510089;12/17/2015;02:21 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3914 S WHITNALL AV
153510189;12/17/2015;11:05 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2770 S ADAMS AV
153500024;12/16/2015;05:48 AM;6.0;MOTOR VEHICLE THEFT;;;;971 E MONTANA ST
153500028;12/16/2015;07:58 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3164 S 13TH ST
153500029;12/16/2015;08:19 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3164 S 13TH ST
153500034;12/16/2015;08:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1214 E OKLAHOMA AV
153500043;12/16/2015;09:14 AM;6.0;MOTOR VEHICLE THEFT;;;;324 E DEER PL
153500060;12/16/2015;11:04 AM;6.0;MOTOR VEHICLE THEFT;;;;3024 S CALIFORNIA ST
153500088;12/16/2015;01:08 PM;6.0;THEFT FROM BUILDING;;;;2701 S CHASE AV
153500118;12/16/2015;04:46 PM;6.0;MOTOR VEHICLE THEFT;;;;2980 S CHASE AV
153500145;12/16/2015;07:26 PM;2.0;AGGRAVATED ASSAULT;;;;2243 S 5TH PL
153490033;12/15/2015;07:07 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3338 S TAYLOR AV
153490050;12/15/2015;07:38 AM;6.0;MOTOR VEHICLE THEFT;;;;2146 S ALLIS ST
153490057;12/15/2015;09:29 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;604 W HARRISON AV
153490064;12/15/2015;10:32 AM;6.0;MOTOR VEHICLE THEFT;;;;2242 S ALLIS ST
153490079;12/15/2015;11:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3763 S KANSAS AV
153490093;12/15/2015;12:13 PM;6.0;ROBBERY;;;;3674 S HOWELL AV
153490105;12/15/2015;10:42 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2852 S LENOX ST
153490123;12/15/2015;03:42 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2501 S 5TH ST
153490163;12/15/2015;08:24 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3352 S TAYLOR AV
153490187;12/15/2015;10:27 PM;6.0;MOTOR VEHICLE THEFT;;;;3327 S 3RD ST
153490191;12/15/2015;10:02 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3156 S 11TH ST
153490197;12/15/2015;11:47 PM;6.0;MOTOR VEHICLE THEFT;;;;2300 S AUSTIN ST
153480013;12/14/2015;05:29 AM;6.0;AGGRAVATED ASSAULT;;;;3585 S HOWELL AV
153480016;12/14/2015;02:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3642 S BRUST AV
153480017;12/14/2015;02:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3658 S BRUST AV
153480019;12/14/2015;02:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3565 S BRUST AV
153480025;12/14/2015;05:45 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;903 E LINCOLN AV
153480030;12/14/2015;06:05 AM;6.0;MOTOR VEHICLE THEFT;;;;3271 S 11TH ST
153480039;12/14/2015;07:03 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2370 S WOODWARD ST
153480043;12/14/2015;07:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3138 S LOGAN AV
153480044;12/14/2015;06:16 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3333 S CLEMENT AV
153480044;12/14/2015;06:16 AM;6.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3333 S CLEMENT AV
153480045;12/14/2015;07:52 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1529 E SAVELAND AV
153480048;12/14/2015;08:17 AM;6.0;MOTOR VEHICLE THEFT;;;;3471 S 12TH ST
153480051;12/14/2015;08:48 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2527 S LENOX ST
153480054;12/14/2015;07:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3267 S LOGAN AV
153480055;12/14/2015;12:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2836 S CLEMENT AV
153480064;12/14/2015;10:01 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1221 E MORGAN AV
153480067;12/14/2015;10:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3756 S KANSAS AV
153480071;12/14/2015;08:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2809 S LOGAN AV
153480073;12/14/2015;08:01 AM;6.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;224 E MONTANA ST
153480076;12/14/2015;10:34 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;901 E OHIO AV
153480082;12/14/2015;10:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2242 S MOUND ST
153480084;12/14/2015;10:53 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3244 S HERMAN ST #A
153480089;12/14/2015;11:18 AM;6.0;MOTOR VEHICLE THEFT;;;;2961 S 14TH ST
153480091;12/14/2015;11:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2925 S CLEMENT AV
153480100;12/14/2015;11:45 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2420 S LENOX ST
153480104;12/14/2015;11:38 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2739 S BURRELL ST
153480111;12/14/2015;11:17 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2941 S LOGAN AV
153480115;12/14/2015;11:47 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;911 E POTTER AV
153480123;12/14/2015;01:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3246 S QUINCY AV
153480146;12/14/2015;03:06 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3267 S LENOX ST
153480149;12/14/2015;03:14 PM;6.0;ROBBERY;;;;3260 S 7TH ST
153480150;12/14/2015;02:10 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;815 E OHIO AV
153480151;12/14/2015;04:26 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1420 W OKLAHOMA AV
153480159;12/14/2015;03:06 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3275 S LENOX ST
153480163;12/14/2015;05:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3124 S QUINCY AV
153480181;12/14/2015;06:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3266 S LOGAN AV
153480183;12/14/2015;05:23 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3240-A S 9TH ST
153480184;12/14/2015;06:34 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3117 S QUINCY AV
153480189;12/14/2015;06:53 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3246 S TAYLOR AV
153480194;12/14/2015;07:38 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3151 S QUINCY AV
153480201;12/14/2015;07:58 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3207 S PINE AV
153490075;12/14/2015;10:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3756 S KANSAS AV
153490077;12/14/2015;11:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3826 S KANSAS AV
153490078;12/14/2015;11:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3729 S KANSAS AV
153490080;12/14/2015;09:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3751 S KANSAS AV
153490081;12/14/2015;09:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3757 S KANSAS AV
153470030;12/13/2015;05:09 AM;6.0;BURGLARY/BREAKING AND ENTERING;SIMPLE ASSAULT;;;2860 S 13TH ST
153470045;12/13/2015;02:07 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3008 S ELLEN ST
153470069;12/13/2015;12:04 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3669 S LOGAN AV
153470107;12/13/2015;03:10 PM;2.0;AGGRAVATED ASSAULT;;;;2742 S 9TH PL
153470127;12/13/2015;07:57 PM;6.0;MOTOR VEHICLE THEFT;;;;3303 S 12TH ST
153470145;12/13/2015;08:53 PM;2.0;SIMPLE ASSAULT;;;;2565 S 9TH ST #4
153470149;12/13/2015;10:08 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1008 W OHIO AV
153450024;12/12/2015;06:15 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2533 S GRAHAM ST
153460034;12/12/2015;05:42 AM;6.0;MOTOR VEHICLE THEFT;;;;1203 W OHIO AV
153460072;12/12/2015;10:23 AM;6.0;ROBBERY;;;;3014 S 13TH ST
153460122;12/12/2015;03:50 PM;6.0;ROBBERY;;;;3322 S 9TH PL
153470009;12/12/2015;11:46 PM;6.0;SIMPLE ASSAULT;;;;291 E GAUER CR
153470038;12/12/2015;02:37 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2941 S 13TH ST #3
153450023;12/11/2015;04:09 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2477 S GRAHAM ST
153450025;12/11/2015;04:09 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2507 S GRAHAM ST
153450026;12/11/2015;06:45 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2950 S CHASE AV
153450028;12/11/2015;07:02 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2549 S KINNICKINNIC AV
153450038;12/11/2015;08:58 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2549 S KINNICKINNIC AV
153450062;12/11/2015;11:22 AM;6.0;THEFT FROM BUILDING;;;;2640 S SUPERIOR ST
153450133;12/11/2015;07:02 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1832 E BENNETT AV
153450136;12/11/2015;06:08 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2528 S 5TH PL #LWR
153440012;12/10/2015;12:36 AM;6.0;MOTOR VEHICLE THEFT;;;;3307 S ELLEN ST
153440025;12/10/2015;06:19 AM;6.0;ROBBERY;;;;1005 W MONTANA ST
153440038;12/10/2015;08:40 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3149 S GRIFFIN AV
153440045;12/10/2015;10:13 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3304 S QUINCY AV
153440086;12/10/2015;11:56 AM;6.0;MOTOR VEHICLE THEFT;;;;2429 S WENTWORTH AV
153440093;12/10/2015;02:59 PM;6.0;MOTOR VEHICLE THEFT;;;;815 E POTTER AV
153440128;12/10/2015;06:08 PM;6.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;528 E LINUS ST
153440128;12/10/2015;06:08 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;528 E LINUS ST
153440141;12/10/2015;08:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2378 S HOWELL AV
153430024;12/09/2015;07:57 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;521 E LINCOLN AV
153430032;12/09/2015;07:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2973 S CLEMENT AV #UPR
153430066;12/09/2015;12:39 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2420 S LENOX ST
153430087;12/09/2015;02:20 PM;6.0;SIMPLE ASSAULT;;;;3063 S 9TH ST
153430100;12/09/2015;02:22 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4025 S NEVADA ST #UPR
153430101;12/09/2015;02:53 PM;6.0;SHOPLIFTING;;;;369 E OKLAHOMA AV
153430120;12/09/2015;05:47 PM;6.0;MOTOR VEHICLE THEFT;;;;2611 S CLEMENT AV
153430163;12/09/2015;09:27 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2325 S HOWELL AV
153420033;12/08/2015;07:47 AM;2.0;SIMPLE ASSAULT;;;;2331 S 5TH ST
153420127;12/08/2015;02:42 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2534 S 9TH PL #LWR
153420142;12/08/2015;09:22 PM;6.0;INTIMIDATION;;;;956 W OKLAHOMA AV
153410073;12/07/2015;08:48 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;357 E HOWARD AV
153400032;12/06/2015;09:45 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2956 S 8TH ST
153400044;12/06/2015;11:17 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2332 S KINNICKINNIC AV
153400053;12/06/2015;12:10 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;611 E POTTER AV
153400055;12/06/2015;11:15 AM;6.0;INTIMIDATION;;;;3458 S 9TH ST
153400058;12/06/2015;12:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2744 S QUINCY AV
153400069;12/06/2015;10:34 AM;6.0;SIMPLE ASSAULT;;;;3041 S 6TH ST
153400092;12/06/2015;03:06 PM;6.0;SIMPLE ASSAULT;;;;2813 S 13TH ST
153400109;12/06/2015;05:53 PM;2.0;MOTOR VEHICLE THEFT;;;;2731 S 15TH ST
153400121;12/06/2015;07:09 PM;6.0;MOTOR VEHICLE THEFT;;;;250 W HOLT AV
153390006;12/05/2015;12:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2681 S KINNICKINNIC AV
153390011;12/05/2015;04:36 AM;6.0;SIMPLE ASSAULT;;;;823 E LINCOLN AV
153390012;12/05/2015;01:44 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2434 S KINNICKINNIC AV
153390048;12/05/2015;09:55 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2659 S KINNICKINNIC AV
153390053;12/05/2015;10:08 AM;2.0;MOTOR VEHICLE THEFT;;;;2522 S 7TH ST
153390091;12/05/2015;03:54 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3763 S ALABAMA AV
153390102;12/05/2015;04:38 PM;6.0;ALL OTHER LARCENY;;;;709 W OKLAHOMA AV
153390112;12/05/2015;05:18 PM;6.0;ROBBERY;;;;3267 S LENOX ST
153380030;12/04/2015;07:21 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3253 S 14TH ST
153380035;12/04/2015;08:11 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2960 S 14TH ST
153380096;12/04/2015;02:15 PM;2.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;2731-A S 15TH ST
153380109;12/04/2015;04:24 PM;6.0;THEFT FROM BUILDING;;;;617 W OKLAHOMA AV
153380119;12/04/2015;06:35 PM;2.0;AGGRAVATED ASSAULT;;;;2424 S 6TH ST
153380144;12/04/2015;07:37 PM;6.0;ROBBERY;;;;1421 W EUCLID AV
153370025;12/03/2015;09:08 AM;6.0;ALL OTHER LARCENY;;;;719 E POTTER AV
153370051;12/03/2015;10:10 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2170 S 5TH PL
153370085;12/03/2015;03:43 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3447 S LOGAN AV
153370126;12/03/2015;07:25 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2744 S QUINCY AV
153370142;12/03/2015;09:25 PM;6.0;THEFT FROM BUILDING;;;;3520 S HERMAN ST
153370154;12/03/2015;10:16 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2902 S 9TH PL
153360030;12/02/2015;07:57 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3251 S 9TH ST
153360032;12/02/2015;08:09 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3251 S 9TH ST
153280152;12/01/2015;11:11 PM;6.0;INTIMIDATION;;;;3213 S 12TH ST
153350021;12/01/2015;06:44 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2629 S KINNICKINNIC AV
153350025;12/01/2015;08:15 AM;6.0;MOTOR VEHICLE THEFT;;;;3245 S 8TH ST
153350026;12/01/2015;08:19 AM;6.0;MOTOR VEHICLE THEFT;;;;1913 E NOCK ST
153350028;12/01/2015;08:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1200 E MORGAN AV
153350065;12/01/2015;12:19 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;324 E DEER PL
153350091;12/01/2015;01:15 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;346 E WILSON ST
153350126;12/01/2015;07:36 PM;6.0;ALL OTHER LARCENY;;;;2430 S LOGAN AV
153650010;12/31/2015;01:46 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2224 N 17TH ST
153650021;12/31/2015;07:38 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2141 N 39TH ST
153650056;12/31/2015;01:54 PM;3.0;THEFT FROM BUILDING;;;;1817 N 36TH ST
153650076;12/31/2015;05:35 PM;5.0;AGGRAVATED ASSAULT;;;;2864 N 21ST ST
153640024;12/30/2015;07:40 AM;3.0;MOTOR VEHICLE THEFT;;;;1853 N 12TH ST
153640051;12/30/2015;01:42 PM;3.0;THEFT FROM BUILDING;;;;4718 W GARFIELD AV
153640067;12/30/2015;01:36 PM;3.0;SHOPLIFTING;;;;1201 N 35TH ST
153640068;12/30/2015;01:36 PM;3.0;SHOPLIFTING;;;;1201 N 35TH ST
153630002;12/29/2015;12:16 AM;3.0;AGGRAVATED ASSAULT;;;;1847 N 36TH ST
153630003;12/29/2015;12:08 AM;5.0;SIMPLE ASSAULT;;;;2744 N 9TH ST #UPR
153630014;12/29/2015;01:07 AM;3.0;AGGRAVATED ASSAULT;;;;2653 N 49TH ST
153630067;12/29/2015;01:59 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2500 N 19TH ST
153630074;12/29/2015;01:56 PM;3.0;SIMPLE ASSAULT;;;;4426 W WRIGHT ST
153630079;12/29/2015;09:42 AM;3.0;SHOPLIFTING;;;;3522 W WISCONSIN AV
153630114;12/29/2015;06:49 PM;3.0;AGGRAVATED ASSAULT;;;;1633 N 37TH ST
153630118;12/29/2015;07:22 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;3710 W LISBON AV
153630150;12/29/2015;09:00 PM;3.0;AGGRAVATED ASSAULT;;;;2415-A N 36TH ST
