Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60790083;03/20/2006;12:19 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01903551399403, -87.92892008381902];1331 W SCOTT ST
60790090;03/20/2006;12:32 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00789429808415, -87.93316398456368];2018 S 16TH ST
60790119;03/20/2006;02:22 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01087574617329, -87.92418296481685];1813 S 10TH ST
60790124;03/20/2006;01:23 PM;2.0;THEFT FROM BUILDING;;;[43.01707445325738, -87.93025183236193];1430-A W GREENFIELD AV
60770056;03/18/2006;10:17 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01535562482966, -87.93756024449183];1530 S COMSTOCK AV
60770117;03/18/2006;05:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00372771717929, -87.93112548456367];2240 S 15TH ST
60770149;03/18/2006;09:07 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01007017400624, -87.93040008083003];1435 W BURNHAM ST
60760063;03/17/2006;09:56 AM;2.0;THEFT FROM COIN-OPPERATED MACHINES;;;[43.012252521207394, -87.932754];1575 W MITCHELL ST
60760097;03/17/2006;02:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01814052152236, -87.9243812522779];1026 W MADISON ST
60760138;03/17/2006;08:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01529132361938, -87.9239564878819];1528 S 10TH ST
60750041;03/16/2006;09:10 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.014585781031705, -87.93709161575956];1569 S UNION ST
60740033;03/15/2006;08:15 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.019532335276125, -87.91407105150314];1123 S 3RD ST
60740103;03/15/2006;02:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01527511518265, -87.925438092042];1533 S 11TH ST
60730053;03/14/2006;09:02 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01303655510982, -87.93577256038994];1659 S PEARL ST
60730089;03/14/2006;11:16 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0228453039386, -87.92244565174471];812 S 9TH ST
60730103;03/14/2006;12:49 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00903826172887, -87.92321053664372];920 W WINDLAKE AV
