;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
118;63210119;11/17/2006;01:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06800951875454, -87.97819147446477];5120 W CENTER ST
119;63210126;11/17/2006;02:28 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;[43.05471283236193, -87.97989488631792];1824 N 53RD ST
120;63210155;11/17/2006;05:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.075883609980096, -87.98715491963081];3100 N 60TH ST
121;63210221;11/17/2006;09:56 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07060641326677, -87.98204588631792];2836 N 55TH ST
122;63200030;11/16/2006;04:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.0735204773503, -87.9952005];6647 W CHAMBERS ST
123;63190047;11/15/2006;07:27 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.025103723007675, -88.00239160935332];665 S 72ND ST
124;63190094;11/15/2006;01:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06814721890352, -87.9897887189035];6200 W CENTER ST
125;63190102;11/15/2006;12:55 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05092497446478, -87.98106586078269];1528 N 54TH ST
126;63190121;11/15/2006;03:37 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.027686505538526, -88.00713596676891];7600 W KEARNEY ST
127;63190182;11/15/2006;08:06 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03662119468056, -87.98564466654645];5840 W BLUE MOUND RD
128;63200011;11/15/2006;11:16 PM;3.0;THEFT FROM BUILDING;;;;[43.06380266472388, -87.98187285356933];2460 N 55TH ST
129;63180060;11/14/2006;10:15 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07547371687681, -87.9797500421363];3107 N 53RD ST
130;63180071;11/14/2006;11:56 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08010684260507, -87.98326638646215];5555 W PHILIP PL
131;63180127;11/14/2006;04:25 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03885449379625, -87.97087401832185];4550 W WISCONSIN AV
132;63170063;11/13/2006;10:12 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.02994167039558, -88.02654321414947];9132 W DIXON ST
133;63170165;11/13/2006;04:35 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.059780251457084, -87.9787691281088];2225 N 52ND ST
134;63170199;11/13/2006;07:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07623216763807, -87.97731588963613];3144 N 51ST BL
135;63170220;11/13/2006;08:17 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03149678828581, -88.01113442838492];7900 W FAIRVIEW AV
136;63160065;11/12/2006;08:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.06927342853022, -87.99956667052359];2754 N 70TH ST
137;63160066;11/12/2006;08:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07476483236195, -88.00605859925535];3059 N 75TH ST
138;63150066;11/11/2006;11:09 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.067033968636395, -87.98331339353128];2638 N 56TH ST
